X,Y,Distancia,Angulo
-0.2694690360565582,-0.3013378466601983,0.40424999594688416,-2.300421232357621
-0.26725770093698287,-0.3033008086255856,0.40424999594688416,-2.293106697499752
-0.263393032829533,-0.30335980520806516,0.40174999833106995,-2.285792162641883
-0.2611670706952726,-0.3052782703427566,0.40174999833106995,-2.2784776277840137
-0.25747702375416354,-0.30546004999756216,0.3995000123977661,-2.2711630929261446
-0.25459695865319365,-0.30656587389037854,0.398499995470047,-2.2638485580682755
-0.25234778113149164,-0.30841991464177576,0.398499995470047,-2.2565340232104063
-0.2486730874741845,-0.3085056978791893,0.39625000953674316,-2.249219488352537
-0.24640987963883734,-0.3103163567623253,0.39625000953674316,-2.241904953494668
-0.24166904440334622,-0.3089597653407475,0.3922500014305115,-2.234590418636799
-0.22412634568711737,-0.29533531975368044,0.3707500100135803,-2.2199613489210606
-0.2219601288347542,-0.296966784561387,0.3707500100135803,-2.2126468140631914
-0.21978203663126009,-0.2985823609982434,0.3707500100135803,-2.2053322792053223
-0.21289699757003666,-0.2937046585064224,0.36274999380111694,-2.198017744347453
-0.2107430085371609,-0.29525403021028607,0.36274999380111694,-2.190703209489584
-0.20455281228579197,-0.2910604844089502,0.3557499945163727,-2.183388674631715
-0.19815096209936459,-0.28638131901628283,0.34825000166893005,-2.1760741397738457
-0.19605093388334183,-0.2878230271987968,0.34825000166893005,-2.1687596049159765
-0.1908774729037719,-0.2846811579002209,0.34275001287460327,-2.1614450700581074
-0.18879007503837528,-0.2860697098480462,0.34275001287460327,-2.1541305352002382
-0.1839691118063152,-0.28324974878639586,0.33774998784065247,-2.146816000342369
-0.178661129537199,-0.27953222878744943,0.3317500054836273,-2.1395014654845
-0.17661172015795534,-0.28083156240215384,0.3317500054836273,-2.132186930626631
-0.17139590831254153,-0.27701353895520553,0.3257499933242798,-2.1248723957687616
-0.1693651161661857,-0.27825979870757966,0.3257499933242798,-2.1175578609108925
-0.16488537846905693,-0.2754157189464134,0.32100000977516174,-2.1102433260530233
-0.16045642346349417,-0.27252118524494123,0.3162499964237213,-2.102928791195154
-0.15845878314508918,-0.2736875486429394,0.3162499964237213,-2.095614256337285
-0.15373175453696492,-0.2700594654676172,0.31075000762939453,-2.088299721479416
-0.15175230028534736,-0.2711767073326441,0.31075000762939453,-2.0809851866215467
-0.14723450705853156,-0.2676793797965254,0.30550000071525574,-2.0736706517636776
